,Date,Trigger_Type,Trigger_Onset_Time,Trial_Delay,Response_Time
107,,1,189.099900007,1.987,0.0
108,,1,191.129419088,1.651,0.0
109,,2,192.812685966,1.596,0.37056183815
110,,1,194.427204132,1.959,0.0
111,,1,196.411323071,1.951,0.0
112,,2,198.383792162,1.753,0.595268964767
113,,1,200.154649973,1.518,0.0
114,,1,201.710106134,1.76,0.0
115,,1,203.501798153,1.586,0.0
116,,1,205.117498159,1.91,0.0
117,,1,207.042097092,1.791,0.0
118,,1,208.853575945,1.852,0.0
119,,1,210.723583937,1.671,0.0
120,,1,212.423387051,1.715,0.0
121,,1,214.165728092,1.691,0.0
122,,1,215.882596016,1.88,0.0
123,,1,217.791805983,1.662,0.0
124,,1,219.47437501,1.756,0.0
125,,2,221.267837048,1.541,0.364041090012
126,,1,222.832168102,1.509,0.0
127,,1,224.360660076,1.87,0.0
128,,1,226.251855135,1.704,0.0
129,,1,227.995532036,1.575,0.0
130,,1,229.58661294,1.977,0.0
131,,1,231.588336945,1.633,0.0
132,,1,233.233761072,1.746,0.0
133,,1,234.998466015,1.564,0.0
134,,2,236.585689068,1.812,0.472676992416
135,,1,238.41381216,1.688,0.0
136,,1,240.120150089,1.541,0.0
137,,1,241.692286968,1.956,0.0
138,,1,243.667832136,1.57,0.0
139,,2,245.251486063,1.794,0.691026926041
140,,1,247.075958014,1.945,0.0
141,,1,249.03770113,1.981,0.0
142,,2,251.052492142,1.515,0.364232063293
143,,1,252.606855154,1.841,0.0
144,,1,254.463274002,1.864,0.0
145,,1,256.345423937,1.891,0.0
146,,1,258.253057003,1.693,0.0
147,,1,259.975018978,1.982,0.0
148,,1,261.983770132,1.933,0.0
149,,2,263.935028076,1.671,0.34344792366
150,,1,265.62293911,1.792,0.0
151,,2,267.434311152,1.554,0.331179141998
152,,1,269.015599966,1.979,0.0
153,,1,271.011698008,1.871,0.0
154,,2,272.903067112,1.767,0.360183954239
155,,1,274.708307028,1.946,0.0
156,,1,276.676579952,1.827,0.0
157,,1,278.528017044,1.958,0.0
158,,1,280.519245148,1.551,0.0
159,,1,282.092247009,1.982,0.0
160,,1,284.093806028,1.537,0.0
161,,2,285.668990135,1.563,0.541069030762
162,,1,287.274893999,1.51,0.0
163,,1,288.801264048,1.698,0.0
164,,1,290.519860983,1.918,0.0
165,,2,292.458419085,1.982,0.513366937637
166,,1,294.473644018,1.936,0.0
167,,1,296.446556091,1.85,0.0
168,,1,298.311187983,1.656,0.0
169,,1,299.997897148,1.984,0.0
170,,1,301.994220018,1.867,0.0
171,,2,303.877539158,1.91,0.411463975906
172,,1,305.801291943,1.715,0.0
173,,1,307.536497116,1.751,0.0
174,,1,309.313060999,1.905,0.0
175,,1,311.246005058,1.579,0.0
176,,1,312.849496126,1.502,0.0
177,,1,314.374117136,1.85,0.0
178,,1,316.262017965,1.821,0.0
179,,1,318.113440037,1.593,0.0
180,,2,319.744720936,1.531,0.540319919586
181,,1,321.301872015,1.585,0.0
182,,1,322.916790009,1.97,0.0
183,,1,324.902369976,1.527,0.0
184,,1,326.458331108,1.718,0.0
185,,1,328.199407101,1.651,0.0
186,,2,329.872924089,1.825,0.427670955658
187,,2,331.715497971,1.74,0.535004138947
188,,1,333.472012043,1.919,0.0
189,,1,335.411085129,1.793,0.0
190,,1,337.23449111,1.662,0.0
191,,1,338.923615932,1.68,0.0
192,,1,340.635993004,1.941,0.0
193,,1,342.592772961,1.739,0.0
194,,1,344.359879017,1.721,0.0
195,,2,346.103306055,1.689,0.92341709137
196,,1,347.819788933,1.759,0.0
197,,1,349.601899147,1.536,0.0
198,,1,351.167711973,1.732,0.0
199,,1,352.923319101,1.805,0.0
200,,2,354.757158995,1.984,0.470852851868
201,,2,356.776230097,1.529,0.473410129547
202,,1,358.340106964,1.608,0.0
203,,1,359.969799042,1.875,0.0
204,,1,361.875996113,1.741,0.0
205,,1,363.641109943,1.612,0.0
206,,1,365.277949095,1.75,0.0
207,,1,367.050966978,1.921,0.0
208,,2,368.995275021,1.612,0.446159124374
209,,1,370.633935928,1.948,0.0
210,,2,372.605445147,1.688,0.36564707756
211,,2,374.315318108,1.521,0.477062940598
212,,2,375.862594128,1.657,0.493026018143
213,,1,377.548884153,1.916,0.0
214,,1,379.487143993,1.731,0.0
215,,1,381.25087595,1.497,0.0
216,,1,382.77797699,1.807,0.0
217,,1,384.609931946,1.884,0.0
218,,1,386.535346985,1.863,0.0
219,,1,388.421040058,1.966,0.0
220,,1,390.428009987,1.902,0.0
221,,1,392.353279114,1.983,0.0
222,,1,394.365319014,1.662,0.0
223,,2,396.04964304,1.855,0.384014129639
224,,1,397.929158926,1.646,0.0
225,,1,399.596816063,1.683,0.0
226,,1,401.305792093,1.522,0.0
227,,1,402.850640059,1.665,0.0
228,,1,404.535020113,1.915,0.0
229,,1,406.466568947,1.815,0.0
230,,1,408.317394972,1.644,0.0
231,,1,409.983093023,1.903,0.0
232,,1,411.908617973,1.784,0.0
233,,1,413.715639114,1.498,0.0
234,,1,415.239889145,1.602,0.0
235,,1,416.873276949,1.801,0.0
236,,1,418.702528954,1.792,0.0
237,,2,420.523648977,1.807,0.399765968323
238,,1,422.358473063,1.501,0.0
239,,1,423.881977081,1.632,0.0
240,,1,425.543134928,1.803,0.0
241,,1,427.363729,1.515,0.0
242,,1,428.906435013,1.875,0.0
243,,1,430.806463957,1.518,0.0
244,,2,432.349004984,1.741,0.500406980515
245,,1,434.131983995,1.778,0.0
246,,2,435.929229021,1.897,0.497323989868
247,,1,437.857996941,1.577,0.0
248,,1,439.448348045,1.862,0.0
249,,2,441.333335161,1.695,0.398649930954
