timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1013.986,-166.016,-370.117,-801.270,-250.488,-656.738,0
1013.989,-832.031,-1000.000,-998.535,-882.324,-972.656,0
1013.993,63.477,-721.191,-901.367,66.895,-785.645,0
1013.997,-1000.000,44.922,-588.867,-1000.000,-66.406,0
1014.001,-322.754,-165.527,-668.945,-745.117,-187.988,0
1014.005,-836.426,-966.309,-987.305,826.172,-940.430,0
1014.009,279.297,-866.699,-958.008,310.547,-934.082,0
1014.013,-1000.000,-151.855,-741.211,-1000.000,-581.055,0
1014.017,-824.219,-2.930,-688.477,-1000.000,-461.426,0
1014.021,805.176,-716.309,-924.316,232.422,-833.008,0
1014.025,577.148,-1000.000,-991.699,539.062,-969.727,0
1014.029,-948.242,-384.277,-818.848,-925.781,-717.773,0
1014.032,-1000.000,105.469,-639.160,-1000.000,-428.711,0
1014.036,97.168,-457.031,-796.387,-100.098,-545.410,0
1014.040,-936.523,-1000.000,-1000.000,948.730,-1000.000,0
1014.044,-376.465,-608.398,-865.234,-409.180,-707.031,0
1014.048,-1000.000,75.684,-653.320,-1000.000,-397.949,0
1014.052,-175.293,-338.379,-800.781,-329.102,-521.973,0
1014.056,-817.871,-1000.000,-997.559,-893.555,-756.836,0
1014.060,176.270,-761.230,-920.410,143.066,-875.488,0
1014.064,-1000.000,-31.738,-700.195,-1000.000,-572.266,0
1014.068,-459.473,-150.879,-746.582,-863.770,-617.188,0
1014.072,-882.812,-909.180,-972.656,685.059,-924.316,0
1014.075,284.668,-915.039,-962.402,356.934,-923.828,0
1014.079,-1000.000,-227.539,-750.000,-1000.000,-620.117,0
1014.083,-971.191,30.762,-623.535,-1000.000,-322.266,0
1014.087,579.590,-634.277,-871.094,134.277,-701.660,0
1014.091,685.547,-1000.000,-966.309,765.137,-778.809,0
1014.095,-888.672,-457.520,-749.512,-733.398,-325.195,0
1014.099,-1000.000,64.453,-656.738,-1000.000,-496.094,0
1014.103,-43.945,-459.473,-831.543,-160.156,-754.883,0
1014.107,-857.910,-1000.000,-999.512,-915.527,-972.656,0
1014.111,-178.223,-660.156,-866.699,-123.047,-739.258,0
1014.114,-1000.000,41.992,-656.738,-1000.000,-507.812,0
1014.118,-185.547,-301.270,-775.391,-470.215,-677.246,0
1014.122,-807.129,-1000.000,-999.512,-940.430,-1000.000,0
1014.126,276.855,-792.480,-907.227,245.117,-795.898,0
1014.130,-1000.000,-62.012,-630.859,-1000.000,-277.832,0
1014.134,-582.031,-91.309,-670.898,-976.562,-348.145,0
1014.138,-931.641,-841.309,-942.383,525.391,-803.711,0
1014.142,347.656,-957.031,-988.770,370.117,-996.094,0
1014.146,-1000.000,-261.719,-722.656,-1000.000,-441.895,0
1014.150,-1000.000,91.309,-548.340,-1000.000,-31.738,0
1014.154,359.863,-565.918,-845.215,4.883,-659.668,0
1014.157,849.121,-1000.000,-1000.000,774.902,-1000.000,0
1014.161,-722.168,-525.879,-846.191,-681.152,-736.328,0
1014.165,-1000.000,92.773,-630.859,-1000.000,-366.211,0
1014.169,-157.715,-398.438,-790.039,-207.031,-627.441,0
1014.173,-848.145,-1000.000,-1000.000,-896.973,-1000.000,0
1014.177,-31.738,-687.012,-872.070,-23.438,-671.875,0
1014.181,-1000.000,39.062,-651.367,-1000.000,-395.020,0
1014.185,-239.746,-222.656,-727.539,-560.547,-306.641,0
1014.189,-816.895,-984.863,-958.984,-992.676,-599.121,0
1014.193,276.367,-839.355,-951.660,271.973,-933.105,0
1014.197,-1000.000,-120.117,-732.422,-1000.000,-626.953,0
1014.200,-730.957,-35.645,-712.402,-1000.000,-542.480,0
1014.204,925.293,-759.277,-929.688,375.488,-764.160,0
1014.208,487.793,-994.141,-986.816,487.793,-957.031,0
1014.212,-993.164,-344.238,-804.199,-967.285,-686.523,0
1014.216,-1000.000,74.219,-675.781,-1000.000,-525.879,0
1014.220,217.285,-514.160,-860.352,-71.777,-778.320,0
1014.224,975.586,-1000.000,-1000.000,882.812,-995.117,0
1014.228,-542.480,-564.941,-836.426,-513.672,-636.230,0
1014.232,-1000.000,108.887,-610.840,-1000.000,-243.652,0
1014.236,-169.434,-348.145,-775.879,-296.387,-587.402,0
1014.239,-828.125,-1000.000,-1000.000,-889.160,-931.152,0
1014.243,105.469,-729.980,-875.977,143.555,-517.090,0
1014.247,-1000.000,-5.371,-680.664,-1000.000,-417.480,0
1014.251,-377.441,-189.941,-776.367,-781.738,-679.199,0
1014.255,-854.492,-949.219,-983.887,797.852,-950.684,0
1014.259,283.691,-875.488,-935.059,332.031,-818.848,0
1014.263,-1000.000,-169.434,-724.121,-1000.000,-525.879,0
1014.267,-868.652,-1.953,-692.383,-1000.000,-549.805,0
1014.271,744.629,-690.918,-903.809,242.188,-754.883,0
1014.275,607.910,-1000.000,-1000.000,593.262,-1000.000,0
1014.279,-932.129,-384.277,-735.840,-896.973,-375.000,0
1014.282,-1000.000,130.859,-527.832,-1000.000,40.527,0
1014.286,48.828,-462.402,-816.406,-118.164,-678.711,0
1014.290,-926.270,-1000.000,-1000.000,-993.164,-1000.000,0
1014.294,-341.797,-626.953,-864.746,-306.641,-757.812,0
1014.298,-1000.000,64.453,-636.719,-1000.000,-389.648,0
1014.302,-177.734,-333.008,-784.180,-380.371,-653.809,0
1014.306,-815.430,-1000.000,-997.559,-904.785,-995.117,0
1014.310,214.844,-773.438,-922.363,204.102,-875.977,0
1014.314,-1000.000,-37.109,-662.109,-1000.000,-463.867,0
1014.318,-499.512,-111.328,-662.109,-881.836,-280.273,0
1014.322,-896.973,-884.277,-953.125,675.293,-762.695,0
1014.325,285.156,-929.199,-965.820,380.371,-924.805,0
1014.329,-1000.000,-251.953,-761.230,-1000.000,-664.062,0
1014.333,-1000.000,43.457,-608.887,-1000.000,-316.406,0
1014.337,510.742,-591.797,-797.363,140.137,-409.180,0
1014.341,714.844,-1000.000,-1000.000,760.254,-958.984,0
1014.345,-867.188,-486.816,-826.660,-743.652,-723.145,0
1014.349,-1000.000,77.637,-650.391,-1000.000,-506.836,0
1014.353,-99.609,-437.988,-815.918,-140.137,-699.219,0
1014.357,-853.027,-1000.000,-1000.000,-913.086,-991.699,0
1014.361,-121.582,-671.387,-884.766,-136.230,-815.430,0
1014.364,-1000.000,57.129,-621.094,-1000.000,-351.074,0
1014.368,-187.012,-261.719,-728.027,-492.188,-421.875,0
1014.372,-805.664,-1000.000,-989.258,-952.637,-776.367,0
1014.376,276.367,-814.453,-939.941,255.371,-732.910,0
1014.380,-1000.000,-106.445,-736.328,-1000.000,-584.961,0
1014.384,-606.445,-87.402,-731.934,-1000.000,-549.805,0
1014.388,-944.336,-816.895,-946.289,451.660,-826.660,0
1014.392,381.836,-965.820,-979.004,427.734,-943.848,0
1014.396,-1000.000,-296.387,-794.434,-997.559,-682.129,0
1014.400,-1000.000,73.242,-655.762,-1000.000,-445.312,0
1014.404,318.359,-540.527,-846.191,-34.668,-679.199,0
1014.407,894.531,-1000.000,-999.023,834.473,-962.402,0
1014.411,-664.551,-520.508,-802.734,-590.820,-526.855,0
1014.415,-1000.000,116.699,-607.910,-1000.000,-286.133,0
1014.419,-163.086,-375.000,-787.598,-244.629,-634.277,0
1014.423,-839.355,-1000.000,-1000.000,-916.016,-1000.000,0
1014.427,21.973,-687.988,-859.375,-34.180,-660.156,0
1014.431,-1000.000,65.430,-576.660,-1000.000,-36.621,0
1014.435,-279.785,-220.703,-752.441,-678.711,-502.441,0
1014.439,-825.195,-989.746,-995.605,884.277,-992.676,0
1014.443,279.785,-846.191,-945.312,297.852,-895.508,0
1014.447,-1000.000,-122.070,-714.844,-1000.000,-502.441,0
1014.450,-751.953,-12.695,-691.895,-1000.000,-468.750,0
1014.454,902.344,-745.117,-940.918,291.016,-888.672,0
1014.458,504.395,-998.047,-977.539,455.566,-887.695,0
1014.462,-981.934,-347.656,-767.090,-972.168,-463.379,0
1014.466,-1000.000,113.281,-555.664,-1000.000,-40.527,0
1014.470,156.250,-468.750,-755.859,-88.867,-365.723,0
1014.474,-996.582,-1000.000,-1000.000,913.574,-1000.000,0
1014.478,-484.863,-588.867,-867.676,-468.750,-796.875,0
1014.482,-1000.000,90.820,-645.996,-1000.000,-468.750,0
1014.486,-172.363,-340.332,-770.508,-311.523,-587.402,0
1014.489,-823.242,-1000.000,-997.559,-894.043,-986.328,0
1014.493,139.648,-747.559,-916.992,129.883,-853.027,0
1014.497,-1000.000,-17.578,-689.941,-1000.000,-549.805,0
1014.501,-404.785,-166.992,-735.352,-753.418,-495.605,0
1014.505,-860.840,-929.199,-968.750,833.008,-775.879,0
1014.509,282.227,-894.043,-947.754,335.938,-861.328,0
1014.513,-1000.000,-196.289,-735.352,-1000.000,-534.668,0
1014.517,-914.062,-0.488,-692.383,-1000.000,-528.809,0
1014.521,674.805,-677.734,-905.273,204.590,-740.723,0
1014.525,631.836,-1000.000,-996.582,633.789,-830.566,0
1014.529,-919.434,-437.988,-827.637,-862.793,-657.715,0
1014.532,-1000.000,90.820,-655.273,-1000.000,-533.203,0
1014.536,-4.883,-449.707,-820.801,-123.535,-752.930,0
1014.540,-885.742,-1000.000,-1000.000,-975.098,-1000.000,0
1014.544,-246.094,-644.043,-883.789,-271.973,-814.941,0
1014.548,-1000.000,54.199,-662.598,-1000.000,-520.508,0
1014.552,-182.129,-304.688,-755.859,-395.020,-482.422,0
1014.556,-810.547,-1000.000,-1000.000,-904.297,-952.148,0
1014.560,250.488,-759.277,-854.004,229.004,-593.262,0
1014.564,-1000.000,-19.043,-583.496,-1000.000,-83.984,0
1014.568,-528.320,-123.535,-730.469,-933.594,-576.172,0
1014.572,-906.738,-877.930,-972.656,600.586,-939.453,0
1014.575,284.668,-935.547,-958.984,393.066,-888.184,0
1014.579,-1000.000,-251.465,-729.492,-1000.000,-457.520,0
1014.583,-1000.000,32.715,-664.551,-1000.000,-470.215,0
1014.587,440.918,-606.934,-886.719,54.199,-807.617,0
1014.591,762.207,-1000.000,-1000.000,738.770,-1000.000,0
1014.595,-818.359,-482.422,-803.223,-733.887,-605.469,0
1014.599,-1000.000,119.141,-565.430,-1000.000,-155.762,0
1014.603,-131.348,-409.668,-774.414,-155.762,-527.832,0
1014.607,-849.609,-1000.000,-1000.000,-908.203,-976.562,0
1014.611,-76.660,-685.059,-903.320,-112.793,-876.465,0
1014.614,-1000.000,63.965,-613.281,-1000.000,-324.707,0
1014.618,-189.453,-214.355,-656.738,-554.199,-136.230,0
1014.622,-803.223,-1000.000,-980.957,998.535,-844.238,0
1014.626,274.414,-823.730,-945.801,267.578,-925.781,0
1014.630,-1000.000,-104.492,-722.168,-1000.000,-571.777,0
1014.634,-645.508,-61.035,-704.590,-1000.000,-471.191,0
1014.638,-981.934,-795.410,-934.570,417.480,-787.598,0
1014.642,410.156,-978.027,-985.352,457.520,-965.820,0
1014.646,-1000.000,-290.039,-743.652,-983.887,-454.102,0
1014.650,-1000.000,96.680,-624.512,-1000.000,-346.191,0
1014.654,261.230,-529.785,-858.887,-25.879,-569.824,0
1014.657,941.406,-1000.000,-1000.000,815.430,-814.941,0
1014.661,-595.215,-554.199,-870.117,-616.211,-809.570,0
1014.665,-1000.000,91.797,-682.617,-1000.000,-542.969,0
1014.669,-165.039,-372.559,-812.012,-255.371,-734.375,0
1014.673,-833.496,-1000.000,-1000.000,-911.133,-1000.000,0
1014.677,52.246,-712.402,-904.785,-9.766,-841.797,0
1014.681,-1000.000,25.391,-685.547,-1000.000,-544.922,0
1014.685,-297.363,-204.590,-767.090,-713.379,-639.160,0
1014.689,-827.148,-974.121,-987.793,849.609,-952.148,0
1014.693,276.367,-855.957,-937.500,310.547,-811.523,0
1014.697,-1000.000,-128.906,-689.941,-1000.000,-362.793,0
1014.700,-812.500,5.859,-651.367,-1000.000,-308.105,0
1014.704,822.266,-723.145,-923.828,256.836,-809.570,0
1014.708,542.969,-1000.000,-963.867,587.891,-846.680,0
1014.712,-965.332,-369.629,-758.789,-899.902,-449.219,0
1014.716,-1000.000,72.754,-670.410,-1000.000,-506.348,0
1014.720,113.770,-493.164,-844.238,-94.238,-746.094,0
1014.724,-964.355,-1000.000,-1000.000,953.125,-1000.000,0
1014.728,-423.828,-581.055,-804.199,-403.809,-517.090,0
1014.732,-1000.000,117.188,-537.109,-1000.000,20.020,0
1014.736,-173.828,-339.844,-775.879,-343.262,-605.469,0
1014.739,-820.312,-1000.000,-1000.000,-895.020,-998.047,0
1014.743,161.621,-759.766,-918.945,180.176,-871.094,0
1014.747,-1000.000,-2.441,-604.492,-1000.000,-205.078,0
1014.751,-440.430,-126.953,-636.230,-839.355,-143.066,0
1014.755,-875.488,-922.852,-976.562,727.051,-906.738,0
1014.759,283.691,-907.715,-965.332,346.680,-947.266,0
1014.763,-1000.000,-209.473,-737.305,-1000.000,-580.566,0
1014.767,-949.219,19.531,-649.902,-1000.000,-430.176,0
1014.771,616.699,-660.156,-894.531,151.855,-799.805,0
1014.775,659.180,-1000.000,-998.535,553.711,-977.539,0
1014.779,-902.832,-448.730,-823.730,-895.508,-723.145,0
1014.782,-1000.000,85.938,-628.418,-1000.000,-414.062,0
1014.786,-33.203,-438.965,-781.250,-137.207,-523.926,0
1014.790,-871.094,-1000.000,-1000.000,-948.242,-997.559,0
1014.794,-207.031,-650.391,-880.859,-223.145,-796.387,0
1014.798,-1000.000,58.594,-653.809,-1000.000,-535.645,0
1014.802,-184.570,-295.898,-763.672,-403.809,-493.652,0
1014.806,-808.105,-1000.000,-988.770,-905.273,-694.824,0
1014.810,270.996,-791.016,-927.734,220.215,-886.230,0
1014.814,-1000.000,-60.547,-690.918,-1000.000,-558.594,0
1014.818,-559.082,-91.309,-697.266,-960.938,-474.609,0
1014.822,-920.410,-849.609,-947.266,551.758,-840.332,0
1014.825,318.359,-948.242,-977.051,403.320,-955.566,0
1014.829,-1000.000,-259.277,-760.254,-1000.000,-627.441,0
1014.833,-1000.000,71.777,-614.258,-1000.000,-317.871,0
1014.837,390.625,-574.219,-854.492,23.926,-699.707,0
1014.841,806.152,-1000.000,-979.004,843.750,-810.547,0
1014.845,-769.043,-501.953,-780.273,-613.770,-365.234,0
1014.849,-1000.000,85.449,-664.062,-1000.000,-490.234,0
1014.853,-151.367,-415.039,-824.707,-191.406,-767.578,0
1014.857,-850.098,-1000.000,-998.047,-895.020,-988.770,0
1014.861,-53.711,-685.059,-885.254,-37.598,-750.488,0
1014.864,-1000.000,38.574,-680.176,-1000.000,-505.371,0
1014.868,-210.938,-247.070,-777.344,-606.934,-650.391,0
1014.872,-808.594,-1000.000,-995.117,960.449,-986.816,0
1014.876,274.902,-817.871,-914.551,282.227,-771.973,0
1014.880,-1000.000,-78.125,-649.902,-1000.000,-258.301,0
1014.884,-682.129,-26.855,-670.410,-1000.000,-343.262,0
1014.888,978.516,-775.391,-931.152,353.516,-792.480,0
1014.892,453.613,-987.793,-996.582,456.543,-1000.000,0
1014.896,-1000.000,-299.316,-750.977,-977.051,-473.633,0
1014.900,-1000.000,128.418,-556.641,-1000.000,-28.320,0
1014.904,235.352,-508.301,-833.008,-54.688,-641.113,0
1014.907,958.496,-1000.000,-1000.000,828.613,-1000.000,0
1014.911,-567.383,-559.570,-865.234,-589.844,-764.648,0
1014.915,-1000.000,97.656,-656.250,-1000.000,-410.645,0
1014.919,-165.527,-363.281,-790.527,-277.832,-616.211,0
1014.923,-833.008,-1000.000,-1000.000,-892.090,-1000.000,0
1014.927,63.477,-713.379,-879.395,88.379,-682.617,0
1014.931,-1000.000,22.461,-655.273,-1000.000,-389.160,0
1014.935,-344.727,-176.270,-704.102,-665.039,-259.766,0
1014.939,-845.703,-946.289,-940.430,923.340,-545.410,0
1014.943,280.762,-872.559,-959.961,302.246,-935.547,0
1014.947,-1000.000,-164.062,-738.770,-1000.000,-615.234,0
1014.950,-852.051,-7.324,-682.129,-1000.000,-511.719,0
1014.954,768.555,-703.125,-898.926,290.039,-740.234,0
1014.958,579.102,-1000.000,-993.164,569.824,-962.891,0
1014.962,-949.219,-397.461,-804.688,-920.898,-685.547,0
1014.966,-1000.000,79.102,-645.020,-1000.000,-491.211,0
1014.970,92.773,-481.934,-830.566,-115.723,-751.953,0
1014.974,-949.707,-1000.000,-1000.000,-995.117,-999.023,0
1014.978,-394.531,-608.398,-834.961,-314.941,-637.695,0
1014.982,-1000.000,67.871,-628.418,-1000.000,-375.488,0
1014.986,-174.805,-346.191,-789.551,-353.516,-704.590,0
1014.989,-819.824,-1000.000,-1000.000,-887.695,-946.289,0
1014.993,169.922,-753.906,-863.770,217.285,-483.887,0
1014.997,-1000.000,-28.809,-630.859,-1000.000,-264.648,0
1015.001,-473.145,-159.180,-736.328,-859.375,-591.797,0
1015.005,-890.625,-912.109,-975.098,709.961,-926.270,0
1015.009,287.109,-911.133,-939.453,379.883,-827.148,0
1015.013,-1000.000,-221.191,-722.656,-1000.000,-527.832,0
1015.017,-974.121,27.832,-649.414,-1000.000,-456.543,0
1015.021,573.242,-632.324,-869.141,142.578,-687.988,0
1015.025,693.848,-1000.000,-1000.000,706.055,-1000.000,0
1015.029,-883.301,-427.734,-728.516,-788.574,-312.500,0
1015.032,-1000.000,130.859,-534.668,-1000.000,-23.438,0
1015.036,-44.922,-440.430,-816.406,-141.113,-738.281,0
1015.040,-852.051,-1000.000,-1000.000,-950.195,-1000.000,0
1015.044,-166.992,-654.297,-876.953,-208.008,-775.879,0
1015.048,-1000.000,65.430,-640.625,-1000.000,-403.320,0
1015.052,-185.547,-287.109,-774.902,-488.281,-622.070,0
1015.056,-807.129,-1000.000,-993.652,-962.402,-964.844,0
1015.060,276.855,-799.805,-937.012,236.816,-895.996,0
1015.064,-1000.000,-68.359,-698.730,-1000.000,-507.812,0
1015.068,-584.473,-66.895,-674.805,-983.887,-299.805,0
1015.072,-932.617,-830.078,-944.336,514.648,-748.047,0
1015.075,354.492,-955.566,-977.051,410.645,-937.500,0
1015.079,-1000.000,-282.227,-795.898,-1000.000,-692.871,0
1015.083,-1000.000,74.219,-639.648,-1000.000,-351.074,0
1015.087,360.840,-541.504,-802.734,47.852,-416.504,0
1015.091,849.121,-1000.000,-1000.000,735.840,-978.027,0
1015.095,-722.168,-510.742,-852.539,-743.652,-777.832,0
1015.099,-1000.000,108.398,-655.273,-1000.000,-518.066,0
1015.103,-158.203,-390.137,-805.176,-183.594,-678.223,0
1015.107,-848.145,-1000.000,-1000.000,-907.227,-975.586,0
1015.111,-27.344,-695.312,-902.344,-77.148,-846.191,0
1015.114,-1000.000,45.898,-646.973,-1000.000,-375.488,0
1015.118,-250.000,-217.773,-726.562,-601.074,-371.582,0
1015.122,-819.824,-991.699,-984.375,962.402,-723.633,0
1015.126,277.832,-840.332,-950.195,281.738,-743.164,0
1015.130,-1000.000,-126.953,-744.629,-1000.000,-578.125,0
1015.134,-729.980,-50.293,-733.887,-1000.000,-592.773,0
1015.138,925.781,-770.996,-945.312,333.496,-876.465,0
1015.142,479.004,-992.676,-984.863,480.469,-952.148,0
1015.146,-996.582,-340.820,-800.781,-966.309,-671.875,0
1015.150,-1000.000,83.984,-660.156,-1000.000,-511.719,0
1015.154,215.820,-508.301,-852.051,-83.496,-786.621,0
1015.157,969.727,-1000.000,-999.023,926.270,-964.844,0
1015.161,-549.805,-554.688,-806.152,-452.148,-531.250,0
1015.165,-1000.000,113.770,-598.145,-1000.000,-258.789,0
1015.169,-167.480,-352.051,-774.902,-287.109,-601.562,0
1015.173,-831.055,-1000.000,-1000.000,-894.531,-1000.000,0
1015.177,84.961,-718.262,-865.234,78.125,-677.246,0
1015.181,-1000.000,39.551,-561.035,-1000.000,-36.621,0
1015.185,-376.465,-180.176,-721.191,-758.789,-462.402,0
1015.189,-856.934,-955.566,-990.723,812.012,-970.703,0
1015.193,284.180,-880.371,-951.172,319.336,-904.785,0
1015.197,-1000.000,-177.246,-720.215,-1000.000,-499.023,0
1015.200,-872.070,-11.719,-675.781,-1000.000,-439.453,0
1015.204,740.234,-706.055,-923.340,220.215,-857.910,0
1015.208,596.680,-1000.000,-978.516,630.371,-904.785,0
1015.212,-938.965,-412.109,-794.434,-868.652,-611.816,0
1015.216,-1000.000,111.328,-560.547,-1000.000,-141.113,0
1015.220,56.152,-436.523,-728.027,-113.770,-323.242,0
1015.224,-933.105,-1000.000,-1000.000,-997.070,-1000.000,0
1015.228,-355.957,-624.023,-862.305,-312.500,-754.883,0
1015.232,-1000.000,82.520,-605.957,-1000.000,-312.012,0
1015.236,-177.734,-309.082,-737.793,-381.348,-492.676,0
1015.239,-815.918,-1000.000,-998.535,-909.668,-982.910,0
1015.243,214.844,-769.043,-916.504,193.359,-860.840,0
1015.247,-1000.000,-40.039,-681.641,-1000.000,-564.453,0
1015.251,-497.070,-127.930,-711.426,-841.309,-490.723,0
1015.255,-896.484,-884.766,-952.148,732.422,-750.488,0
1015.259,287.598,-925.781,-959.473,376.953,-883.789,0
1015.263,-1000.000,-239.258,-750.000,-1000.000,-559.570,0
1015.267,-986.328,30.273,-680.176,-1000.000,-541.992,0
1015.271,551.758,-622.070,-891.602,75.684,-771.973,0
1015.275,711.914,-1000.000,-1000.000,690.918,-830.566,0
1015.279,-869.629,-479.492,-838.867,-782.227,-665.039,0
1015.282,-1000.000,84.473,-663.574,-1000.000,-538.574,0
1015.286,-84.473,-434.082,-820.801,-154.785,-755.371,0
1015.290,-850.586,-1000.000,-1000.000,-930.664,-992.676,0
1015.294,-127.930,-662.598,-880.371,-153.320,-764.160,0
1015.298,-1000.000,60.059,-659.668,-1000.000,-505.371,0
1015.302,-187.012,-258.301,-744.629,-500.000,-478.516,0
1015.306,-805.664,-1000.000,-1000.000,-961.426,-931.152,0
1015.310,276.855,-781.738,-868.652,250.488,-611.328,0
1015.314,-1000.000,-40.039,-606.934,-1000.000,-105.957,0
1015.318,-600.586,-78.125,-732.422,-1000.000,-585.938,0
1015.322,-941.406,-827.148,-964.844,445.312,-932.129,0
1015.325,378.906,-959.961,-968.262,419.434,-904.785,0
1015.329,-1000.000,-278.809,-759.277,-1000.000,-521.973,0
1015.333,-1000.000,67.383,-677.246,-1000.000,-504.883,0
1015.337,335.938,-556.641,-879.883,-16.113,-801.758,0
1015.341,869.629,-1000.000,-1000.000,769.043,-1000.000,0
1015.345,-698.730,-523.926,-838.867,-675.293,-682.617,0
1015.349,-1000.000,118.652,-602.051,-1000.000,-212.891,0
1015.353,-162.109,-376.465,-779.297,-204.590,-514.160,0
1015.357,-842.285,-1000.000,-999.512,-903.320,-968.262,0
1015.361,9.766,-705.566,-915.527,-49.316,-895.020,0
1015.364,-1000.000,46.875,-640.625,-1000.000,-363.281,0
1015.368,-274.902,-182.129,-665.039,-665.039,-141.113,0
1015.372,-824.707,-979.004,-975.098,899.414,-821.289,0
1015.376,279.297,-848.145,-952.148,296.387,-936.035,0
1015.380,-1000.000,-130.371,-729.492,-1000.000,-591.309,0
1015.384,-749.512,-24.414,-687.012,-1000.000,-463.867,0
1015.388,904.785,-745.117,-916.504,313.477,-762.695,0
1015.392,497.559,-1000.000,-991.211,510.742,-976.074,0
1015.396,-984.863,-340.820,-753.906,-949.219,-469.727,0
1015.400,-1000.000,91.309,-617.188,-1000.000,-341.797,0
1015.404,168.457,-505.371,-843.262,-52.246,-544.922,0
1015.407,982.422,-1000.000,-1000.000,847.168,-788.086,0
1015.411,-519.043,-581.543,-850.586,-573.730,-714.355,0
1015.415,-1000.000,75.684,-656.250,-1000.000,-470.215,0
1015.419,-170.898,-360.840,-799.805,-304.688,-729.004,0
1015.423,-826.172,-1000.000,-999.512,-897.949,-997.070,0
1015.427,124.512,-742.676,-910.156,107.910,-846.191,0
1015.431,-1000.000,-15.625,-681.641,-1000.000,-536.621,0
1015.435,-396.973,-179.688,-743.652,-786.621,-606.934,0
1015.439,-859.863,-940.430,-981.934,783.203,-940.918,0
1015.443,282.715,-886.719,-939.453,335.449,-822.266,0
1015.447,-1000.000,-175.293,-686.523,-1000.000,-376.465,0
1015.450,-899.902,9.277,-651.367,-1000.000,-432.129,0
1015.454,698.242,-687.500,-919.922,176.758,-887.695,0
1015.458,613.770,-1000.000,-964.355,678.711,-838.379,0
1015.462,-929.199,-397.461,-702.637,-820.801,-229.492,0
1015.466,-1000.000,91.309,-611.328,-1000.000,-321.289,0
1015.470,13.672,-466.797,-826.660,-115.723,-714.355,0
1015.474,-908.691,-1000.000,-1000.000,-980.469,-995.605,0
1015.478,-295.410,-627.930,-853.027,-281.738,-708.496,0
1015.482,-1000.000,65.430,-633.301,-1000.000,-404.785,0
1015.486,-180.664,-323.730,-783.203,-403.320,-668.457,0
1015.489,-812.500,-1000.000,-996.582,-910.156,-977.051,0
1015.493,241.699,-776.855,-911.621,221.191,-812.988,0
1015.497,-1000.000,-16.113,-585.449,-1000.000,-89.844,0
1015.501,-510.742,-87.402,-624.023,-929.688,-124.512,0
1015.505,-898.438,-879.395,-966.309,601.562,-889.160,0
1015.509,285.156,-935.059,-972.656,376.953,-954.590,0
1015.513,-1000.000,-241.699,-748.535,-1000.000,-593.750,0
1015.517,-1000.000,53.223,-640.137,-1000.000,-422.852,0
1015.521,489.746,-604.492,-876.953,58.105,-773.926,0
1015.525,750.000,-1000.000,-1000.000,703.125,-1000.000,0
1015.529,-830.566,-475.098,-818.848,-767.090,-659.180,0
1015.532,-1000.000,125.977,-592.285,-1000.000,-241.211,0
1015.536,-122.070,-399.414,-771.484,-154.785,-481.445,0
1015.540,-850.098,-1000.000,-1000.000,-930.176,-997.070,0
1015.544,-88.867,-676.270,-897.461,-155.762,-819.336,0
1015.548,-1000.000,44.434,-687.988,-1000.000,-570.312,0
1015.552,-188.965,-258.301,-777.344,-504.395,-498.535,0
1015.556,-803.711,-1000.000,-986.328,-962.402,-688.477,0
1015.560,276.367,-813.477,-940.918,242.676,-900.879,0
1015.564,-1000.000,-84.473,-726.562,-1000.000,-604.004,0
1015.568,-613.281,-59.082,-733.887,-1000.000,-588.379,0
1015.572,-947.754,-803.223,-952.637,404.297,-885.742,0
1015.575,394.531,-973.633,-981.445,432.129,-953.613,0
1015.579,-1000.000,-300.781,-790.527,-994.141,-662.598,0
1015.583,-1000.000,95.215,-624.512,-1000.000,-344.238,0
1015.587,278.809,-524.414,-837.891,-49.805,-672.852,0
1015.591,906.738,-1000.000,-987.305,888.672,-824.707,0
1015.595,-642.090,-538.574,-805.664,-527.832,-417.969,0
1015.599,-1000.000,83.496,-669.922,-1000.000,-502.930,0
1015.603,-163.086,-390.137,-820.312,-245.605,-765.625,0
1015.607,-838.379,-1000.000,-997.559,-885.742,-990.723,0
1015.611,30.273,-713.867,-895.020,52.734,-775.879,0
1015.614,-1000.000,10.254,-685.547,-1000.000,-516.113,0
1015.618,-294.922,-222.656,-769.043,-689.941,-637.695,0
1015.622,-829.102,-981.934,-990.723,887.695,-972.656,0
1015.626,278.320,-845.703,-930.176,302.734,-825.195,0
1015.630,-1000.000,-116.211,-660.645,-1000.000,-293.945,0
1015.634,-794.434,-5.859,-640.137,-1000.000,-303.223,0
1015.638,846.680,-731.445,-908.691,280.273,-755.371,0
1015.642,523.438,-1000.000,-1000.000,535.156,-1000.000,0
1015.646,-974.609,-356.934,-749.512,-934.082,-489.746,0
1015.650,-1000.000,126.465,-521.973,-1000.000,16.602,0
1015.654,127.441,-479.004,-799.805,-93.750,-599.121,0
1015.657,-976.562,-1000.000,-1000.000,940.430,-1000.000,0
1015.661,-446.289,-597.656,-860.352,-425.781,-775.391,0
1015.665,-1000.000,81.055,-626.953,-1000.000,-393.555,0
1015.669,-172.363,-345.703,-767.090,-322.266,-583.984,0
1015.673,-822.754,-1000.000,-1000.000,-887.695,-1000.000,0
1015.677,145.996,-741.699,-879.883,179.199,-699.707,0
1015.681,-1000.000,-11.719,-642.578,-1000.000,-392.578,0
